c1_frase,concepto_r_1,df_1,c1_1,c2_1,c3_1,criterio_1,c1,c2_frase,concepto_r_2,df_2,c1_2,c2_2,c3_2,criterio_2,c2,c3_frase,concepto_r_3,df_3,c1_3,c2_3,c3_3,criterio_3,c3,c4_frase,concepto_r_4,df_4,c1_4,c2_4,c3_4,criterio_4,c4,c5_frase,concepto_r_5,df_5,c1_5,c2_5,c3_5,criterio_5,c5,c6_frase,concepto_r_6,df_6,c1_6,c2_6,c3_6,criterio_6,c6,c7_frase,concepto_r_7,df_7,c1_7,c2_7,c3_7,criterio_7,c7,c8_frase,concepto_r_8,df_8,c1_8,c2_8,c3_8,criterio_8,c8,c9_frase,concepto_r_9,df_9,c1_9,c2_9,c3_9,criterio_9,c9,c10_frase,concepto_r_10,df_10,c1_10,c2_10,c3_10,criterio_10,c10,c11_frase,concepto_r_11,df_11,c1_11,c2_11,c3_11,criterio_11,c11,c12_frase,concepto_r_12,df_12,c1_12,c2_12,c3_12,criterio_12,c12,c13_frase,concepto_r_13,df_13,c1_13,c2_13,c3_13,criterio_13,c13,c14_frase,concepto_r_14,df_14,c1_14,c2_14,c3_14,criterio_14,c14,c15_frase,concepto_r_15,df_15,c1_15,c2_15,c3_15,criterio_15,c15,c16_frase,concepto_r_16,df_16,c1_16,c2_16,c3_16,criterio_16,c16,c17_frase,concepto_r_17,df_17,c1_17,c2_17,c3_17,criterio_17,c17,c18_frase,concepto_r_18,df_18,c1_18,c2_18,c3_18,criterio_18,c18
cabello de zacate,cabello,0,descuidado,danado,0,metafora,3,nubes de leche,nubes,0,blanco,0,0,literal,1,piel de papel,0,0,papel,0,0,literal,1,dientes de perlas,0,perlas,blanco,0,0,metafora,3,piel de seda,0,seda,suave,0,0,metafora,3,flores de oro,0,0,oro,0,0,literal,1,mi dulce hermana,0,dulce,dulce,tierna,0,metafora,3,mirada ardiente,0,ardiente,cachondo,0,0,metafora,3,corazones frios,0,0,rojo,organo,0,lietral,1,0,sonrrisa,0,forzada,0,0,metafora,3,ojos amargos,0,amargo,amarillo,0,0,imaginativo,2,sonrisa tibia,0,tibia,0,0,0,tautologico,1,la noche quedo atras,0,quedo,se fue,0,0,convencional,2,el verano viene,0,viene,0,0,0,literal,1,el ano va muy lento,0,lento,0,0,0,convencional,1,vendran tiempos mejores,tiempos mejores,vendran,oportunidades mejores,0,0,convencional,2,la navidad llego,navidad,0,se acaba el ano,0,0,convencional,2,los segundos vuelan,0,vuelan,tiempo,rapido,0,convenciona,1
cabello de zacate,0,zacate,rasposo,0,0,metafora,3,nubes de leche,nubes,0,blanco,0,0,literal,1,piel de papel,0,0,papel,0,0,tautologico,1,dientes de perlas,0,perlas,brillan,0,0,metafora,3,piel de seda,0,seda,seda,0,0,metafora,3,flores de oro,0,0,oro,0,0,literal,1,mi dulce hermana,0,dulce,empalagosa,linda,0,metafora,3,mirada ardiente,0,ardiente,brillosa,0,0,metafora,3,corazones frios,0,0,corazon,frio,0,tautologico,1,0,sonrisa,0,no se quita,0,0,metafora,3,ojos amargos,0,amargo,claro,0,0,imaginativo,2,sonrisa tibia,0,tibia,0,0,0,tautologico,1,la noche quedo atras,0,quedo,0,0,0,convencional,2,el verano viene,verano,0,0,0,0,convencional,1,el ano va muy lento,0,lento,0,0,0,convencional,1,vendran tiempos mejores,0,vendran,futuro mejor,0,0,convencional,2,la navidad llego,navidad,0,regalos,0,0,convencional,2,los segundos vuelan,0,vuelan,tiempo,rapido,0,convenciona,1
cabello de zacate,0,zacate,duro,seco,0,metafora,3,nubes de leche,0,leche,0,0,0,tautologico,1,piel de papel,0,0,aspera,rasposo,0,metafora,1,dientes de perlas,0,perlas,bonito,brillan,0,metafora,3,piel de seda,0,seda,suave,0,0,metafora,3,flores de oro,0,0,amarillo,0,0,literal,1,mi dulce hermana,0,dulce,linda,0,0,metafora,3,mirada ardiente,0,ardiente,brillosa,0,0,metafora,3,corazones frios,0,0,frio,0,0,tautologico,1,0,0,hielo,fria,0,0,metafora,3,ojos amargos,0,amargo,0,0,0,imaginativo,2,sonrisa tibia,0,tibia,0,0,0,tautologico,1,la noche quedo atras,0,quedo,dia,pasado,0,convencional,2,el verano viene,verano,0,0,0,0,convencional,1,el ano va muy lento,0,lento,0,0,0,convencional,1,vendran tiempos mejores,tiempo,0,vendra algo mejor,0,0,convencional,2,la navidad llego,0,llego,esta aqui,0,0,convencional,2,los segundos vuelan,0,vuelan,rapido,0,0,convenciona,1
cabello de zacate,0,zacate,tieso,0,0,metafora,3,nubes de leche,nubes,0,blanco,0,0,literal,1,piel de papel,0,papel,lisa,0,0,desvinculado,1,dientes de perlas,dientes,0,brillan,bonito,0,metafora,3,piel de seda,0,seda,suave,0,0,metafora,3,flores de oro,0,0,no existe,0,0,literal,1,mi dulce hermana,0,dulce,bonita,tierna,inteligente,metafora,3,mirada ardiente,0,ardiente,mirada fija,0,0,metafora,3,corazones frios,0,frios,0,0,0,tautologico,1,0,0,hielo,fingida,0,0,metafora,3,ojos amargos,0,amargo,acido,0,0,imaginativo,2,0,0,0,sonrisa,nomal,0,literal,1,la noche quedo atras,0,quedo,paso,0,0,convencional,2,el verano viene,verano,0,0,0,0,convencional,1,el ano va muy lento,ano,0,varios meses,0,0,desvinculada,1,vendran tiempos mejores,0,mejores,mejorara,0,0,convencional,2,la navidad llego,navidad,0,ano por terminar,0,0,convencional,2,los segundos vuelan,0,vuelan,tiempo,pasa,0,convenciona,1
cabello de zacate,cabello,0,feo,mal peinado,0,metafora,3,nubes de leche,0,leche,0,0,0,tautologico,1,piel de papel,0,papel,blancas,debil,0,literal,1,dientes de perlas,dientes,0,blanco,brillan,0,metafora,3,piel de seda,0,seda,suave,0,0,metafora,3,flores de oro,0,0,oro,0,0,lietaral,1,mi dulce hermana,0,dulce,carinosa,alegre,0,metafora,3,mirada ardiente,0,ardiente,ver de pies a cabeza,0,0,metafora,3,corazones frios,0,frios,temperatura baja,0,0,literal,1,0,sonrrisa,0,plastica,falsa,0,metafora,3,ojos amargos,0,amargo,flojera,0,0,imaginativo,2,0,0,0,0,0,0,desvinculado,1,la noche quedo atras,0,quedo,paso,0,0,convencional,2,el verano viene,0,viene,0,0,0,convencional,1,el ano va muy lento,lento,0,ir mal,0,0,convencional,1,vendran tiempos mejores,0,mejores,mal dia,0,0,convencional,2,la navidad llego,navidad,0,ya es navidad,0,0,convencional,2,los segundos vuelan,0,vuelan,pasan,rapido,0,convenciona,1
cabello de zacate,0,zacate,rizado,0,0,metafora,3,nubes de leche,nubes,0,gas,0,0,literal,1,piel de papel,0,papel,0,0,0,tautologico,1,dientes de perlas,dientes,0,brillan,0,0,metafora,3,piel de seda,0,seda,suave,tersa,0,metafora,3,flores de oro,0,0,color,oro,0,literal,1,mi dulce hermana,0,dulce,tierna,0,0,metafora,3,mirada ardiente,0,ardiente,pervertida,0,0,metafora,3,corazones frios,0,frio,0,0,0,tautologico,1,0,0,hielo,fria,0,0,metafora,3,0,ojos,0,bonitos,grandes,0,imaginativo,2,0,0,0,tibio,0,0,tautologico,1,la noche quedo atras,0,quedo,amanecio,0,0,convencional,2,el verano viene,verano,0,0,0,0,convencional,1,el ano va muy lento,0,0,rapido,0,0,autorreferencial,1,vendran tiempos mejores,0,mejores,0,0,0,convencional,2,la navidad llego,0,llego,espiritu festivo,0,0,convencional,2,los segundos vuelan,0,0,segundo,rapido,0,autorreferencial,1
cabello de zacate,0,zacate,esponjado,0,0,metafora,3,nubes de leche,nubes,0,humo,agua,evaporacion,literal,1,piel de papel,0,papel,fina,blanca,0,literal,1,dientes de perlas,dientes,0,blanco,brillan,0,metafora,3,piel de seda,0,seda,suave,0,0,metafora,3,flores de oro,0,0,oro,0,0,literal,1,mi dulce hermana,0,dulce,tierna,alegre,bonita,metafora,3,mirada ardiente,0,ardiente,ardiente,0,0,metafora,3,corazones frios,0,frio,0,0,0,tautologico,1,0,sonrrisa,0,fingida,artificial,0,metafora,3,0,0,amargo,dificil de voltear a ver,0,0,imaginativo,2,0,0,tibio,0,0,0,tautologico,1,la noche quedo atras,noche,0,triste,0,0,convencional,2,el verano viene,0,viene,0,0,0,convencional,1,el ano va muy lento,0,0,querer,lastimar,terminar,autorreferencial,1,vendran tiempos mejores,tiempo,0,tormenta,calma,0,convencional,2,la navidad llego,navidad,0,temporada,0,0,convencional,2,,,,,,,,
cabello de zacate,cabello,0,afro,0,0,metafora,3,nubes de leche,0,leche,0,0,0,imaginativo,1,,,,,,,,,dientes de perlas,dientes,0,brillan,0,0,metafora,3,piel de seda,0,seda,suave,0,0,metafora,3,flores de oro,0,oro,0,0,0,literal,1,mi dulce hermana,0,dulce,agradable,0,0,metafora,3,mirada ardiente,0,ardiente,furia,0,0,metafora,3,corazones frios,0,frio,0,0,0,tautologico,1,0,sonrrisa,0,falsa,0,0,metafora,3,0,ojos,0,atractivos,0,0,imaginativo,2,0,sonrrisa,0,demuestra amor o amistad,0,0,desvinculado,1,la noche quedo atras,0,quedo,paso,0,0,convencional,2,el verano viene,verano,0,0,0,0,convencional,1,,,,,,,,,vendran tiempos mejores,tiempo,0,bueno,0,0,convencional,2,la navidad llego,navidad,0,regalos,convivencia,0,convencional,2,,,,,,,,
cabello de zacate,cabello,0,maltratado,0,0,metafora,3,nubes de leche,nubes,0,agua,0,0,literal,1,,,,,,,,,dientes de perlas,dientes,0,brillan,0,0,metafora,3,piel de seda,0,seda,delicada,0,0,metafora,3,,,,,,,,,mi dulce hermana,0,dulce,tierna,0,0,metafora,3,mirada ardiente,0,ardiente,hermosa,0,0,metafora,3,,,,,,,,,0,sonrrisa,0,casi no sonrrie,0,0,metafora,3,0,0,amargo,cafe,0,0,imaginativo,2,0,0,tibio,0,0,0,tautologico,1,la noche quedo atras,0,quedo,olvidar,0,0,convencional,2,el verano viene,verano,0,0,0,0,convencional,1,,,,,,,,,vendran tiempos mejores,0,mejores,0,0,0,convencional,2,la navidad llego,navidad,0,frio,regalo,0,convencional,2,,,,,,,,
cabello de zacate,0,zacate,aspero,duro,feo,metafora,3,nubes de leche,nubes,0,no forma,0,0,literal,1,,,,,,,,,dientes de perlas,dientes,0,blanco,brillan,0,metafora,3,piel de seda,0,seda,suave,0,0,metafora,3,,,,,,,,,mi dulce hermana,0,dulce,carinosa,linda,0,metafora,3,mirada ardiente,0,ardiente,fuerte,retadora,intimidante,metafora,3,,,,,,,,,0,0,hielo,blanca,0,0,metafora,3,0,0,amargo,opaco,0,0,imaginativo,2,,,,,,,,,la noche quedo atras,noche,0,olvidar,0,0,convencional,2,el verano viene,0,viene,0,0,0,covencional,1,,,,,,,,,vendran tiempos mejores,0,mejores,todo mejorara,0,0,convencional,2,la navidad llego,navidad,0,invierno,frio,0,convencional,2,,,,,,,,
cabello de zacate,0,zacate,duro,feo,0,metafora,3,nubes de leche,nubes,0,evaporaion,0,0,literal,1,,,,,,,,,dientes de perlas,dientes,0,hermoso,0,0,metafora,3,piel de seda,0,seda,suave,0,0,metafora,3,,,,,,,,,mi dulce hermana,0,dulce,tierna,amigable,0,metafora,3,mirada ardiente,0,ardiente,profunda,sensual,enojo,metafora,3,,,,,,,,,0,0,hielo,blanca,0,0,metafora,3,0,0,amargo,opaco,0,0,imaginativo,2,,,,,,,,,la noche quedo atras,noche,0,dia,0,0,convencional,2,el verano viene,0,viene,0,0,0,convencional,1,,,,,,,,,vendran tiempos mejores,0,mejores,todo sera mejor,0,0,convencional,2,la navidad llego,navidad,0,decoraciones,0,0,convencional,2,,,,,,,,
cabello de zacate,0,zacate,rasposo,sucio,0,metafora,3,nubes de leche,nubes,0,blanco,gris,0,desvinculado,1,,,,,,,,,dientes de perlas,dientes,0,blanco,brillan,0,metafora,3,piel de seda,0,seda,suave,0,0,metafora,3,,,,,,,,,mi dulce hermana,0,dulce,linda,tierna,0,metafora,3,mirada ardiente,0,ardiente,enojada,0,0,metafora,3,,,,,,,,,0,sonrrisa,0,forzada,0,0,metafora,3,0,0,amargo,rojos,color,0,imaginativo,2,,,,,,,,,la noche quedo atras,0,quedo,paso,0,0,convencional,2,el verano viene,verano,0,0,0,0,literal,1,,,,,,,,,vendran tiempos mejores,tiempo,0,algo malo,0,0,convencional,2,la navidad llego,0,llego,esta aqui,0,0,convencional,2,,,,,,,,
cabello de zacate,0,zacate,aspero,rasposo,feo,metafora,3,nubes de leche,nubes,0,esponjoso,0,0,desvinculado,1,,,,,,,,,dientes de perlas,dientes,0,brillan,0,0,metafora,3,piel de seda,0,seda,suave,0,0,metafora,3,,,,,,,,,mi dulce hermana,0,dulce,tierna,0,0,metafora,3,mirada ardiente,0,ardiente,expresiva,0,0,metafora,3,,,,,,,,,0,0,hielo,blanca,0,0,metafora,3,ojos amargos,0,amargo,amargo,0,0,tautologico,1,,,,,,,,,la noche quedo atras,0,quedo,no recordar,0,0,convencional,2,el verano viene,verano,0,0,0,0,convencional,1,,,,,,,,,vendran tiempos mejores,0,mejores,situacion,0,0,convencional,2,la navidad llego,navidad,0,nevando,0,0,convencional,2,,,,,,,,
cabello de zacate,0,zacate,color verde,puntiagudo,0,metafora,3,nubes de leche,0,leche,0,0,0,desvinculado,1,,,,,,,,,dientes de perlas,dientes,0,bonito,blanco,0,metafora,3,piel de seda,0,seda,suave,0,0,metafora,3,,,,,,,,,mi dulce hermana,0,dulce,linda,0,0,metafora,3,mirada ardiente,0,ardiente,comprometedora,0,0,metafora,3,,,,,,,,,0,0,hielo,cristalina,dura,0,metafora,3,ojos amargos,0,amargo,sabor desagradable,0,0,desvinculado,1,,,,,,,,,la noche quedo atras,0,quedo,pasado,0,0,convencional,2,el verano viene,0,viene,0,0,0,covencional,1,,,,,,,,,vendran tiempos mejores,tiempos,0,va a pasar,0,0,convencional,2,la navidad llego,navidad,0,empieza,0,0,convencional,2,,,,,,,,
cabello de zacate,0,zacate,enredado,maltratado,0,metafora,3,nubes de leche,nubes,0,suave,0,0,desvinculado,1,,,,,,,,,dientes de perlas,dientes,0,cuidado,brillan,0,metafora,3,piel de seda,0,seda,suave,lisa,0,metafora,3,,,,,,,,,mi dulce hermana,0,dulce,tierna,0,0,metafora,3,mirada ardiente,0,ardiente,matadora,0,0,metafora,3,,,,,,,,,0,sonrrisa,0,falsa,0,0,metafora,3,ojos amargos,ojos,0,redondos,0,0,desvinculado,1,,,,,,,,,la noche quedo atras,noche,0,desaparecio,amanecio,0,convencional,2,el verano viene,verano,0,0,0,0,covencional,1,,,,,,,,,vendran tiempos mejores,tiempos,0,va a pasar,0,0,convencional,2,la navidad llego,navidad,0,regalos,santa,0,convencional,2,,,,,,,,
cabello de zacate,0,zacate,maltratado,0,0,metafora,3,nubes de leche,nubes,0,humedo,blanco,0,desvinculado,1,,,,,,,,,dientes de perlas,dientes,0,brillan,0,0,metafora,3,piel de seda,0,seda,suave,0,0,metafora,3,,,,,,,,,mi dulce hermana,0,dulce,tierna,0,0,metafora,3,mirada ardiente,0,ardiente,penetradora,0,0,metafora,3,,,,,,,,,0,sonrrisa,0,linda,0,0,metafora,3,ojos amargos,ojos,amargo,0,0,0,incierto,1,,,,,,,,,la noche quedo atras,0,quedo,paso,0,0,convencional,2,el verano viene,verano,0,0,0,0,covencional,1,,,,,,,,,vendran tiempos mejores,0,mejores,futuro,0,0,convencional,2,la navidad llego,navidad,0,festividad,0,0,convencional,2,,,,,,,,
cabello de zacate,0,zacate,maltratado,0,0,metafora,3,nubes de leche,0,leche,0,0,0,desvinculado,1,,,,,,,,,dientes de perlas,dientes,0,blanco,0,0,metafora,3,piel de seda,piel,0,delicada,0,0,metafora,3,,,,,,,,,mi dulce hermana,0,dulce,tierna,agradable,0,metafora,3,mirada ardiente,0,ardiente,fuerte,0,0,metafora,3,,,,,,,,,0,0,hielo,congela,0,0,metafora,3,ojos amargos,0,amargo,amargo,0,0,tautologico,1,,,,,,,,,la noche quedo atras,0,quedo,se acabo,0,0,convencional,2,el verano viene,verano,0,0,0,0,convencional,1,,,,,,,,,vendran tiempos mejores,tiempo,0,pasado,futiro,brillante,onvencional,2,la navidad llego,navidad,0,rapido,0,0,convencional,2,,,,,,,,
cabello de zacate,0,zacate,seco,enredado,0,metafora,3,nubes de leche,0,leche,0,0,0,desvinculado,1,,,,,,,,,dientes de perlas,dientes,0,blanco,0,0,metafora,3,piel de seda,0,seda,suave,0,0,metafora,3,,,,,,,,,mi dulce hermana,0,dulce,alegre,divertida,0,metafora,3,mirada ardiente,0,ardiente,candente,coqueta,0,metafora,3,,,,,,,,,0,sonrrisa,0,falsa,0,0,metafora,3,ojos amargos,ojos,0,colores,grandes,0,desvinculado,1,,,,,,,,,la noche quedo atras,0,quedo,paso,0,0,convencional,2,el verano viene,verano,0,0,0,0,convencional,1,,,,,,,,,vendran tiempos mejores,0,mejores,mejorara,0,0,convencional,2,la navidad llego,navidad,0,invierno,0,0,convencional,2,,,,,,,,
cabello de zacate,0,zacate,maltratado,0,0,metafora,3,nubes de leche,0,0,0,0,0,desvinculado,1,,,,,,,,,dientes de perlas,dientes,0,brillan,blanco,0,metafora,3,piel de seda,0,seda,suave,0,0,metafora,3,,,,,,,,,mi dulce hermana,0,dulce,tierna,0,0,metafora,3,mirada ardiente,0,ardiente,intensa,0,0,metafora,3,,,,,,,,,0,0,hielo,falsa,0,0,metafora,3,ojos amargos,ojos,0,redondos,0,0,desvinculado,1,,,,,,,,,la noche quedo atras,0,quedo,0,0,0,tautologico,1,el verano viene,verano,viene,0,0,0,incierto,1,,,,,,,,,vendran tiempos mejores,0,mejores,buenos momentos,0,0,convencional,2,la navidad llego,navidad,0,regalos,0,0,convencional,2,,,,,,,,
cabello de zacate,cabello,0,chino,0,0,metafora,3,nubes de leche,0,leche,0,0,0,desvinculado,1,,,,,,,,,dientes de perlas,dientes,0,blanco,0,0,metafora,3,piel de seda,0,seda,suave,0,0,metafora,3,,,,,,,,,mi dulce hermana,0,dulce,amable,carinosa,0,metafora,3,mirada ardiente,0,ardiente,enamorar,asustar,0,metafora,3,,,,,,,,,0,0,hielo,fingida,fria,0,metafora,3,ojos amargos,ojos,0,redondos,0,0,desvinculado,1,,,,,,,,,la noche quedo atras,noche,0,0,0,0,tautologico,1,el verano viene,verano,0,0,0,0,convencional,1,,,,,,,,,vendran tiempos mejores,0,mejores,apoyar,0,0,convencional,2,la navidad llego,navidad,0,fiestas,0,0,convencional,2,,,,,,,,
cabello de zacate,0,zacate,seco,0,0,metafora,3,nubes de leche,nubes,0,grande,0,0,literal,1,,,,,,,,,dientes de perlas,0,perla,brillante,0,0,metafora,3,piel de seda,0,seda,suave,lisa,0,metafora,3,,,,,,,,,mi dulce hermana,0,dulce,carinosa,0,0,metafora,3,mirada ardiente,0,ardiente,seductora,bonita,0,metafora,3,,,,,,,,,0,0,hielo,falsa,0,0,metafora,3,ojos amargos,0,amargo,limon,0,0,literal,1,,,,,,,,,la noche quedo atras,0,quedo,0,0,0,desvinculado,1,el verano viene,verano,0,0,0,0,convencional,1,,,,,,,,,vendran tiempos mejores,0,mejores,todo mejorara,0,0,convencional,2,la navidad llego,navidad,0,falta foco,0,0,convencional,2,,,,,,,,
cabello de zacate,0,zacate,quebradizo,0,0,metafora,3,nubes de leche,nubes,0,blanco,grande,evaporacion,literal,1,,,,,,,,,dientes de perlas,dientes,perla,blanco,cuidado,0,metafora,3,piel de seda,0,seda,suave,0,0,metafora,3,,,,,,,,,mi dulce hermana,0,dulce,0,0,0,metafora,3,mirada ardiente,0,ardiente,fingida,0,0,metafora,3,,,,,,,,,0,0,hielo,falsa,sin emocion,0,metafora,3,ojos amargos,0,amargo,amargo,0,0,tautologico,1,,,,,,,,,la noche quedo atras,noche,0,oscura,0,0,desvinculado,1,el verano viene,verano,0,0,0,0,convencional,1,,,,,,,,,vendran tiempos mejores,0,mejores,cosas malas,0,0,convencional,2,la navidad llego,navidad,0,frio,regalos,felicidad,convencional,2,,,,,,,,
cabello de zacate,cabello,0,negro,largo,0,incierto,2,nubes de leche,0,leche,no forma,liquida,0,literal,1,,,,,,,,,dientes de perlas,0,perla,brillante,0,0,metafora,3,piel de seda,0,seda,suave,0,0,metafora,3,,,,,,,,,mi dulce hermana,0,dulce,dulce,linda,simpatica,metafora,3,mirada ardiente,0,ardiente,comprometedora,0,0,metafora,3,,,,,,,,,0,0,hielo,sin sentimiento,0,0,metafora,3,ojos amargos,ojos,0,no amargo,0,0,literal,1,,,,,,,,,la noche quedo atras,0,0,0,0,0,NS,1,el verano viene,verano,0,0,0,0,convencional,1,,,,,,,,,vendran tiempos mejores,0,mejores,dias mejores,0,0,convencional,2,la navidad llego,navidad,0,0,0,0,convencional,2,,,,,,,,
cabello de zacate,0,0,0,0,0,incierto,2,nubes de leche,0,leche,0,0,0,tautologico,1,,,,,,,,,dientes de perlas,dientes,0,blanco,0,0,metafora,3,piel de seda,0,seda,sueve,0,0,metafora,3,,,,,,,,,mi dulce hermana,0,dulce,linda,carinosa,0,metafora,3,mirada ardiente,0,ardiente,seductora,0,0,metafora,3,,,,,,,,,0,0,hielo,falsa,sin emocion,sin sentimiento,metafora,3,ojos amargos,0,amargo,amargos,0,0,tautologico,1,,,,,,,,,la noche quedo atras,0,quedo,0,0,0,tautologico,1,el verano viene,verano,0,0,0,0,convencional,1,,,,,,,,,vendran tiempos mejores,tiempo,0,desfavorable,0,0,convencional,2,la navidad llego,navidad,0,0,0,0,convencional,2,,,,,,,,
cabello de zacate,cabello,0,negro,0,0,incierto,2,nubes de leche,nubes,0,evaporacion,agua,0,literal,1,,,,,,,,,dientes de perlas,0,perla,blanco,duro,0,metafora,3,piel de seda,0,seda,suave,0,0,metafora,3,,,,,,,,,mi dulce hermana,0,dulce,amable,carinosa,0,metafora,3,mirada ardiente,0,ardiente,penetradora,0,0,metafora,3,,,,,,,,,0,0,hielo,sin sentimiento,0,0,metafora,3,ojos amargos,0,amargo,0,0,0,tautologico,1,,,,,,,,,la noche quedo atras,0,0,0,0,0,desvinculado,1,el verano viene,verano,0,0,0,0,convencional,1,,,,,,,,,vendran tiempos mejores,0,mejores,futuro,0,0,convencional,2,la navidad llego,0,llego,felicidad,0,0,convencional,2,,,,,,,,
cabello de zacate,cabello,0,negro,0,0,incierto,2,nubes de leche,nubes,0,esponjoso,0,0,literal,1,,,,,,,,,dientes de perlas,0,perla,brillante,blanco,0,metafora,3,piel de seda,0,seda,suave,0,0,metafora,3,,,,,,,,,mi dulce hermana,0,dulce,0,0,0,metafora,3,mirada ardiente,0,ardiente,fuerte,0,0,metafora,3,,,,,,,,,0,0,hielo,miedo,0,0,metafora,3,ojos amargos,ojos,0,esferico,0,0,desvinculado,1,,,,,,,,,la noche quedo atras,noche,0,dormir,0,0,desvinculada,1,el verano viene,verano,0,0,0,0,convencional,1,,,,,,,,,vendran tiempos mejores,0,vendran,algo mejor,0,0,convencional,2,la navidad llego,0,llego,invierno,0,0,convencional,2,,,,,,,,
cabello de zacate,cabello,0,negro,0,0,incierto,2,nubes de leche,nubes,0,blanco,0,0,literal,1,,,,,,,,,dientes de perlas,dientes,0,limpios,lindos,0,metafora,3,piel de seda,0,seda,seca,0,0,metafora,3,,,,,,,,,mi dulce hermana,0,dulce,linda,tierna,0,metafora,3,mirada ardiente,0,ardiente,sexy,sensual,0,metafora,3,,,,,,,,,0,0,hielo,frio,0,0,metafora,3,ojos amargos,0,amargo,chocolate,0,0,desvinculado,1,,,,,,,,,la noche quedo atras,0,0,0,0,0,desvinculada,1,el verano viene,verano,0,0,0,0,convencional,1,,,,,,,,,vendran tiempos mejores,0,vendran,cosas que pueden mejorar,0,0,convencional,2,la navidad llego,navidad,0,estaba aqui,0,0,convencional,2,,,,,,,,
cabello de zacate,cabello,0,suave,maltratado,0,incierto,2,nubes de leche,nubes,0,lluvia,0,0,literal,1,,,,,,,,,dientes de perlas,0,perla,pirata,0,0,metafora,3,piel de seda,0,seda,suave,0,0,metafora,3,,,,,,,,,mi dulce hermana,hermana,0,linda,atenta,0,metafora,3,mirada ardiente,0,ardiente,furiosa,enojona,0,metafora,3,,,,,,,,,0,0,hielo,falsa,0,0,metafora,3,ojos amargos,0,amargo,0,0,0,tautologico,1,,,,,,,,,la noche quedo atras,0,0,0,0,0,desvinculada,1,el verano viene,verano,0,0,0,0,convencional,1,,,,,,,,,vendran tiempos mejores,0,vendran,faltan cosas por venir,0,0,convencional,2,la navidad llego,navidad,0,epoca,0,0,convencional,2,,,,,,,,
cabello de zacate,0,zacate,suave,enredado,color blanoc,incierto,2,nubes de leche,nubes,0,blanco,0,0,literal,1,,,,,,,,,dientes de perlas,0,perla,brillante,0,0,metafora,3,piel de seda,0,seda,suave,0,0,metafora,3,,,,,,,,,mi dulce hermana,hermana,0,tierna,linda,buena onda,metafora,3,mirada ardiente,0,ardiente,sexy,0,0,metafora,3,,,,,,,,,sonrisa de hielo,sonrrisa,0,congelada,0,0,metafora,2,ojos amargos,0,amargo,0,0,0,tautologico,1,,,,,,,,,la noche quedo atras,0,0,0,0,0,NS,1,el verano viene,verano,0,0,0,0,convencional,1,,,,,,,,,vendran tiempos mejores,tiempo,0,mala situacion,0,0,convencional,2,la navidad llego,navidad,0,ya es navidad,0,0,convencional,2,,,,,,,,
cabello de zacate,cabello,0,negro,hermoso,0,incierto,2,nubes de leche,nubes,0,blanco,0,0,literal,1,,,,,,,,,dientes de perlas,dientes,0,blanco,0,0,metafora,3,piel de seda,0,seda,suave,lisa,0,metafora,3,,,,,,,,,mi dulce hermana,0,dulce,buena,amable,0,metafora,3,mirada ardiente,mirada,0,fija,0,0,metafora,3,,,,,,,,,sonrisa de hielo,sonrrisa,0,fria,0,0,metafora,2,ojos amargos,0,amargo,0,0,0,tautologico,1,,,,,,,,,la noche quedo atras,0,quedo,se fue,0,0,convencional,1,el verano viene,0,0,0,0,0,desvinculado,1,,,,,,,,,vendran tiempos mejores,timepo,0,recuerdos,0,0,convencional,2,la navidad llego,0,llego,0,0,0,convencional,2,,,,,,,,
cabello de zacate,cabello,0,negro,largo,0,incierto,2,nubes de leche,nubes,0,blanco,0,0,literal,1,,,,,,,,,dientes de perlas,dientes,0,brillante,blanco,bonito,metafora,3,piel de seda,0,seda,suave,0,0,metafora,3,,,,,,,,,mi dulce hermana,0,dulce,carinosa,0,0,metafora,3,mirada ardiente,0,ardiente,intensa,0,0,metafora,3,,,,,,,,,sonrisa de hielo,sonrrisa,0,fria,0,0,metafora,2,ojos amargos,0,amargo,0,0,0,tautologico,1,,,,,,,,,la noche quedo atras,0,0,tomar,0,0,desvinculado,1,el verano viene,verano,0,0,0,0,convencional,1,,,,,,,,,vendran tiempos mejores,0,vendran,mejorar,0,0,convencional,2,la navidad llego,navidad,0,epoca,0,0,convencional,2,,,,,,,,
cabello de zacate,0,0,0,0,0,incierto,2,nubes de leche,nubes,0,blanco,algodon,0,literal,1,,,,,,,,,dientes de perlas,0,perlas,blanco,reluciente,0,metafora,3,piel de seda,0,seda,suave,0,0,metafora,3,,,,,,,,,mi dulce hermana,0,dulce,carinosa,0,0,metafora,3,mirada ardiente,0,ardiente,concentrado,0,0,metafora,3,,,,,,,,,sonrisa de hielo,sonrrisa,0,fria,0,0,metafora,2,ojos amargos,0,amargo,0,0,0,tautologico,1,,,,,,,,,la noche quedo atras,0,quedo,desaparecio,0,0,convencional,1,el verano viene,verano,0,0,0,0,convencional,1,,,,,,,,,vendran tiempos mejores,0,vendran,mejor,0,0,convencional,2,la navidad llego,navidad,0,fiestas,felicidad,0,convencional,2,,,,,,,,
