,Explica pelota de gritos,a_num_topics_2,a_num_topics_5,a_num_topics_10,a_num_topics_20,a_num_topics_50,a_num_topics_100,a_num_topics_150,a_num_topics_200,a_puntaje,Explica pelota de pelos,b_num_topics_2,b_num_topics_5,b_num_topics_10,b_num_topics_20,b_num_topics_50,b_num_topics_100,b_num_topics_150,b_num_topics_200,b_puntaje,Explica pelota de plata,c_num_topics_2,c_num_topics_5,c_num_topics_10,c_num_topics_20,c_num_topics_50,c_num_topics_100,c_num_topics_150,c_num_topics_200,c_puntaje
59,que grita o llora mucho por eso es una pelota de gritos,0.9925320148468018,0.9632276296615601,0.5300164818763733,0.5113058686256409,0.5061994194984436,0.5,0.5,0.5,3,ellos están cubiertos de pelos,-0.01822841912508011,0.011513486504554749,0.02574560046195984,-0.001954156905412674,-7.450580596923828e-09,-7.450580596923828e-09,-7.450580596923828e-09,-7.450580596923828e-09,3,bueno y se una suposición al poner sol y por lógica debería de ser frio,0.850674033164978,0.26763808727264404,0.08244121074676514,0.0002379678189754486,0.0002701766788959503,-7.450580596923828e-09,-7.450580596923828e-09,-7.450580596923828e-09,1
60,que su hermano no se para de quejar a cada rato anda gritando,0.8918254375457764,0.4639894664287567,0.2458072006702423,0.00358576700091362,0.00023044366389513016,0.0,0.0,0.0,3,por que si,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,por que la luna esta de color gris y es redonda,0.9990125894546509,0.8090502023696899,0.7254445552825928,0.6195961236953735,0.577345609664917,0.5773502588272095,0.5773502588272095,0.5773502588272095,3
61,que es un niño que grita mucho,0.9998573064804077,0.7673399448394775,0.7190070152282715,0.7108170986175537,0.7079440951347351,0.7071067690849304,0.7071067690849304,0.7071067690849304,3,por que tiene pelos,-0.017893187701702118,0.01006251759827137,0.032567255198955536,0.002582184039056301,-1.862645149230957e-09,-1.862645149230957e-09,-1.862645149230957e-09,-1.862645149230957e-09,3,porque es color gris tirándole a plateado,0.9987795948982239,0.7225203514099121,0.5748965740203857,0.6440532207489014,0.6666489839553833,0.6666666269302368,0.6666666269302368,0.6666666269302368,1
62,por que el grita,1.0,1.0000001192092896,1.0,1.0,1.0,1.0,1.0,1.0,3,esta chido,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,por que es sentido figurado a algo creo que por una moneda,0.7162725925445557,0.19227176904678345,0.1177707314491272,0.009210562333464622,6.516464054584503e-05,3.725290298461914e-09,3.725290298461914e-09,3.725290298461914e-09,2
63,que su hermano puede gritar por que tiene una pelotas de pelos,0.9055900573730469,0.012443266808986664,0.06794765591621399,0.006842669099569321,-0.0005713626742362976,1.1175870895385742e-08,1.1175870895385742e-08,1.1175870895385742e-08,2,por que te dan celos de otra persona,0.8898581266403198,-0.09053003787994385,-0.10239751636981964,0.008339464664459229,1.862645149230957e-09,1.862645149230957e-09,1.862645149230957e-09,1.862645149230957e-09,1,que su hermano tiene una pelota de plata,0.9932894706726074,-0.02109653130173683,0.003006430808454752,-0.0019496530294418335,3.314577043056488e-05,-9.313225746154785e-10,-9.313225746154785e-10,-9.313225746154785e-10,1
64,grita mucho,1.0,1.0000001192092896,1.0,1.0,1.0,1.0,1.0,1.0,3,por que esta diciendo las cosas que son para toda la familia y es para el perro,0.3929052948951721,0.3744654953479767,0.00927168782800436,0.00831751711666584,7.450580596923828e-09,7.450580596923828e-09,7.450580596923828e-09,7.450580596923828e-09,1,pelota padre,0.972550630569458,-0.06921359896659851,0.01822364330291748,0.00719832070171833,2.4003908038139343e-05,1.862645149230957e-09,1.862645149230957e-09,1.862645149230957e-09,1
65,que es llorón,0.8861277103424072,-0.02738005481660366,0.2517734467983246,0.04489947110414505,-0.0002978402189910412,-1.1641532182693481e-10,-1.1641532182693481e-10,-1.1641532182693481e-10,3,por que se siente como pelos,-0.017893187701702118,0.01006251759827137,0.032567255198955536,0.002582184039056301,-1.862645149230957e-09,-1.862645149230957e-09,-1.862645149230957e-09,-1.862645149230957e-09,1,por que te dice sobre los demás,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
66,que tiene muchos sentimientos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,por que cuando dices esfuerzo es por que te interesas en algo que te guste y te esfuerzas asta conseguir eso lo que quieras sea para mal o para bien,0.11531033366918564,-0.1250624656677246,-0.10442061722278595,-0.0031686630100011826,4.656612873077393e-10,4.656612873077393e-10,4.656612873077393e-10,4.656612873077393e-10,3,que es abuelo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
67,que grita mucho,1.0,1.0000001192092896,1.0,1.0,1.0,1.0,1.0,1.0,3,por que tiene pelos,-0.017893187701702118,0.01006251759827137,0.032567255198955536,0.002582184039056301,-1.862645149230957e-09,-1.862645149230957e-09,-1.862645149230957e-09,-1.862645149230957e-09,1,como algo de valor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
68,que tu hermano grita mucho y me desespera creo que eso dice la frase de pelota de gritos supongo,0.95217365026474,0.6640216112136841,0.5218707919120789,0.4695197343826294,0.41981229186058044,0.40824833512306213,0.40824833512306213,0.40824833512306213,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,moneda por que en es como una pelota y es redonda y vale y tienes que esforzaste para eso cuando rebotas una pelota tienes que mover las manos entonces para ganar el dinero lo mismo tienes que mover las manos para lograr eso mm es lógico verdad me voy lentamente,0.857292652130127,-0.018083661794662476,0.4232487678527832,0.4126132130622864,0.3779924809932709,0.37796449661254883,0.37796449661254883,0.37796449661254883,1
69,que el siempre grita,1.0,1.0000001192092896,1.0,1.0,1.0,1.0,1.0,1.0,3,por que tiene mucho pelo,0.9999999403953552,1.0,0.9999999403953552,0.9999999403953552,1.0,1.0,1.0,1.0,3,que la luna al brillar parece plata,0.719724178314209,0.48146140575408936,0.47775474190711975,0.42591580748558044,0.40831178426742554,0.40824824571609497,0.40824824571609497,0.40824824571609497,3
70,por que los hermanitos son muy molestos,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,por que en tu cuerpo tienes pelo por todos lados,0.9999663233757019,0.9992080926895142,0.9759586453437805,0.7385618090629578,0.70710688829422,0.70710688829422,0.70710688829422,0.70710688829422,3,pues la hermana en el mayor de los casos es la que pide mas cosas y para cosas se necesita dinero,0.9072439670562744,0.2714385390281677,0.29427969455718994,-0.003188292495906353,1.863297075033188e-05,6.984919309616089e-09,6.984919309616089e-09,6.984919309616089e-09,1
71,de que el hermano nada más se la pasa gritando y eso molesta,0.881324052810669,0.5664947628974915,0.2700178921222687,0.005667196586728096,0.0009702872484922409,2.0489096641540527e-08,2.0489096641540527e-08,2.0489096641540527e-08,3,porque es redondo,0.9682487845420837,0.8261489868164062,0.5315721035003662,0.7088666558265686,0.7071067690849304,0.7071067690849304,0.7071067690849304,0.7071067690849304,3,pues una perla ,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
72,que su hermano grita todo el tiempo,0.932165265083313,0.7221863269805908,0.7122616171836853,0.7100811004638672,0.7075228095054626,0.7071067690849304,0.7071067690849304,0.7071067690849304,3,pues se llena de pelos,-0.021299511194229126,0.012670990079641342,-0.00554577074944973,-0.00458669476211071,0.0,0.0,0.0,0.0,1,que tiene dinero,0.9072439670562744,0.2714385390281677,0.29427969455718994,-0.003188292495906353,1.863297075033188e-05,6.984919309616089e-09,6.984919309616089e-09,6.984919309616089e-09,1
73,porque grita mucho,1.0,1.0000001192092896,1.0,1.0,1.0,1.0,1.0,1.0,3,es muy peludo,0.694661557674408,-0.007570341695100069,0.026687851175665855,0.003302142024040222,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
74,que es un gritón,0.7229810953140259,0.49450981616973877,-0.019224025309085846,-0.0031642019748687744,-0.0015319548547267914,3.725290298461914e-09,3.725290298461914e-09,3.725290298461914e-09,3,porque si,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,pues que es de plata,0.9971946477890015,0.35527706146240234,0.013213824480772018,-0.0019307620823383331,0.0001867450773715973,-9.313225746154785e-10,-9.313225746154785e-10,-9.313225746154785e-10,1
75,que grita mucho,1.0,1.0000001192092896,1.0,1.0,1.0,1.0,1.0,1.0,3,por que se esponja,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,que tiene dinero,0.9072439670562744,0.2714385390281677,0.29427969455718994,-0.003188292495906353,1.863297075033188e-05,6.984919309616089e-09,6.984919309616089e-09,6.984919309616089e-09,1
76,por que esta gordo y grita,0.9997907876968384,0.9936901926994324,0.9333955645561218,0.7217934131622314,0.711388111114502,0.7071068286895752,0.7071068286895752,0.7071068286895752,3,por que tienen muchos pelos,-0.017893187701702118,0.01006251759827137,0.032567255198955536,0.002582184039056301,-1.862645149230957e-09,-1.862645149230957e-09,-1.862645149230957e-09,-1.862645149230957e-09,3,la pelota de plata es de plata,0.9951614141464233,0.002880517393350601,-0.004029047675430775,-0.002437601564452052,0.00010444968938827515,-4.0745362639427185e-09,-4.0745362639427185e-09,-4.0745362639427185e-09,1
77,que es un ruidoso,0.9056005477905273,0.5879406929016113,0.7471021413803101,-0.0008043954148888588,-0.0006844270974397659,7.450580596923828e-09,7.450580596923828e-09,7.450580596923828e-09,3,por que tiene muchos pelos,-0.017893187701702118,0.01006251759827137,0.032567255198955536,0.002582184039056301,-1.862645149230957e-09,-1.862645149230957e-09,-1.862645149230957e-09,-1.862645149230957e-09,3,una bola de plata,0.995354175567627,0.33300405740737915,0.00725836306810379,-0.021192412823438644,0.0005378611385822296,1.4901161193847656e-08,1.4901161193847656e-08,1.4901161193847656e-08,1
78,que da mucha lata,0.8708564639091492,0.819490909576416,0.4985252022743225,0.04424923285841942,0.02156575210392475,0.0,0.0,0.0,2,por que esta redonda,0.8877787590026855,0.11064665019512177,0.06890131533145905,0.010120777413249016,0.0,0.0,0.0,0.0,3,por que vale mucho y muchos no lo aprecian,1.0,1.0,1.0,1.0,1.0,1.0000001192092896,1.0000001192092896,1.0000001192092896,1
79,que su hermanito grita mucho,0.9968646168708801,0.7784247994422913,0.7152831554412842,0.7088860273361206,0.7075696587562561,0.7071067690849304,0.7071067690849304,0.7071067690849304,3,no se me ocurre otra cosa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,es algo parecido a una pelota de plata,0.9915269613265991,0.0055365897715091705,0.006841159425675869,-0.0012754127383232117,3.685802221298218e-05,1.1175870895385742e-08,1.1175870895385742e-08,1.1175870895385742e-08,1
80,por que grita mucho mi hermanito,0.9968646168708801,0.7784247994422913,0.7152831554412842,0.7088860273361206,0.7075696587562561,0.7071067690849304,0.7071067690849304,0.7071067690849304,3,por que tiene pelos,-0.017893187701702118,0.01006251759827137,0.032567255198955536,0.002582184039056301,-1.862645149230957e-09,-1.862645149230957e-09,-1.862645149230957e-09,-1.862645149230957e-09,1,por que es una pelota de plata,0.9932894706726074,-0.02109653130173683,0.003006430808454752,-0.0019496530294418335,3.314577043056488e-05,-9.313225746154785e-10,-9.313225746154785e-10,-9.313225746154785e-10,1
81,por que mi hermanito grita mucho,0.9968646168708801,0.7784247994422913,0.7152831554412842,0.7088860273361206,0.7075696587562561,0.7071067690849304,0.7071067690849304,0.7071067690849304,3,por los pelos,-0.017893187701702118,0.01006251759827137,0.032567255198955536,0.002582184039056301,-1.862645149230957e-09,-1.862645149230957e-09,-1.862645149230957e-09,-1.862645149230957e-09,1,por que la luna tiene un color plateado o gris,0.9993618726730347,0.9232074022293091,0.8531540632247925,0.8603411912918091,0.8660112619400024,0.866025447845459,0.866025447845459,0.866025447845459,3
82,que su hermano grita mucho,0.932165265083313,0.7221863269805908,0.7122616171836853,0.7100811004638672,0.7075228095054626,0.7071067690849304,0.7071067690849304,0.7071067690849304,3,por que a si suena simbólicamente,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,el anillo es redondo,0.9412993788719177,0.6045058965682983,-0.10358235985040665,0.03494293987751007,3.0098482966423035e-05,1.862645149230957e-09,1.862645149230957e-09,1.862645149230957e-09,1
83,que es fastidioso,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,no sé,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,que es de alto valor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
84,una pelota mu enojada,0.9639849662780762,0.24697306752204895,0.06206269934773445,0.004175545647740364,0.0008725877851247787,0.0,0.0,0.0,1,por que tienes pelos,-0.017893187701702118,0.01006251759827137,0.032567255198955536,0.002582184039056301,-1.862645149230957e-09,-1.862645149230957e-09,-1.862645149230957e-09,-1.862645149230957e-09,2,una pelota de un metal precioso,0.972550630569458,-0.06921359896659851,0.01822364330291748,0.00719832070171833,2.4003908038139343e-05,1.862645149230957e-09,1.862645149230957e-09,1.862645149230957e-09,1
85,no sé,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,tiene pelos en los brazos,-0.017893187701702118,0.01006251759827137,0.032567255198955536,0.002582184039056301,-1.862645149230957e-09,-1.862645149230957e-09,-1.862645149230957e-09,-1.862645149230957e-09,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
86,que es muy platicador,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,por que es peludo y grita,0.694661557674408,-0.007570341695100069,0.026687851175665855,0.003302142024040222,0.0,0.0,0.0,0.0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
87,que es muy berrinchudo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,porque esas pelotas tienen como pelusa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,que tiene un significado para ti,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
88,mi hermanito es un niño de gritos,0.9698673486709595,0.8168295621871948,0.7070474624633789,0.016811277717351913,0.0035870997235178947,7.450580596923828e-09,7.450580596923828e-09,7.450580596923828e-09,3,por que si,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,mi mama es muy valiosa,0.9617952108383179,0.4145987033843994,-0.020780175924301147,0.008058927953243256,3.018602728843689e-05,7.450580596923828e-09,7.450580596923828e-09,7.450580596923828e-09,2
89,porque su hermano siempre grita,0.932165265083313,0.7221863269805908,0.7122616171836853,0.7100811004638672,0.7075228095054626,0.7071067690849304,0.7071067690849304,0.7071067690849304,3,tienen muco pelo encima,0.9999999403953552,1.0,0.9999999403953552,0.9999999403953552,1.0,1.0,1.0,1.0,1,es una pelota de plata muy bonita,0.9932894706726074,-0.02109653130173683,0.003006430808454752,-0.0019496530294418335,3.314577043056488e-05,-9.313225746154785e-10,-9.313225746154785e-10,-9.313225746154785e-10,1
90,que su hermano es muy gordo y grita mucho,0.9325470924377441,0.7194023728370667,0.7065859436988831,0.5871391892433167,0.580545961856842,0.5773502588272095,0.5773502588272095,0.5773502588272095,3,porque eso entiendo yo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,una pelota de plata,0.9932894706726074,-0.02109653130173683,0.003006430808454752,-0.0019496530294418335,3.314577043056488e-05,-9.313225746154785e-10,-9.313225746154785e-10,-9.313225746154785e-10,1
91,mi hermano es muy gritón,0.8991490602493286,0.279072105884552,-0.006542133167386055,0.0019199736416339874,0.000759112648665905,4.6566128730773926e-08,4.6566128730773926e-08,4.6566128730773926e-08,3,tiene cualidades impresionantes,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,una pelota muy pesada,0.972550630569458,-0.06921359896659851,0.01822364330291748,0.00719832070171833,2.4003908038139343e-05,1.862645149230957e-09,1.862645149230957e-09,1.862645149230957e-09,1
92,que es alguien muy gritón,0.7887477874755859,0.4724016785621643,0.0066706351935863495,-0.0011837240308523178,0.0021095555275678635,-5.587935447692871e-09,-5.587935447692871e-09,-5.587935447692871e-09,3,porque los animales tiene pelos,-0.019777663052082062,0.005816025659441948,0.044306430965662,0.009004519321024418,-1.862645149230957e-09,-1.862645149230957e-09,-1.862645149230957e-09,-1.862645149230957e-09,2,podría dar una referencia a la luna,0.9989222884178162,0.7110806703567505,0.6802020072937012,0.5571353435516357,0.4083637297153473,0.40824824571609497,0.40824824571609497,0.40824824571609497,3
93,el hermano es muy inquieto,0.9143178462982178,0.02184334397315979,0.129784494638443,0.0010272350627928972,0.0020644860342144966,1.210719347000122e-08,1.210719347000122e-08,1.210719347000122e-08,2,por que si y por que así es la vida,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,sentido de oro,0.7162725925445557,0.19227176904678345,0.1177707314491272,0.009210562333464622,6.516464054584503e-05,3.725290298461914e-09,3.725290298461914e-09,3.725290298461914e-09,1
94,porque los niños son muy escandalosos,0.7097914218902588,0.41160961985588074,0.35643768310546875,0.28719362616539,0.03521845489740372,0.0,0.0,0.0,3,por que los gatos escupen bolas de pelos,0.017293781042099,0.06049752235412598,0.01172054186463356,-0.003052636981010437,-3.725290298461914e-09,-3.725290298461914e-09,-3.725290298461914e-09,-3.725290298461914e-09,3,pues la luna brilla como plata,0.7168715000152588,0.4082238972187042,0.41869428753852844,0.3484937250614166,0.3334738612174988,0.3333333134651184,0.3333333134651184,0.3333333134651184,3
95,la forma de expresar a un ser por medio de palabras metafóricas,0.9313886761665344,0.6553592681884766,0.42107757925987244,0.023448076099157333,0.005216966383159161,-1.862645149230957e-09,-1.862645149230957e-09,-1.862645149230957e-09,3,por que tienen pelos,-0.017893187701702118,0.01006251759827137,0.032567255198955536,0.002582184039056301,-1.862645149230957e-09,-1.862645149230957e-09,-1.862645149230957e-09,-1.862645149230957e-09,1,es una relevancia un tanto romántica al expresar que es la un objeto preciado para mi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
96,que su hermano es una persona que grita mucho,0.9304683208465576,0.723840057849884,0.6167267560958862,0.5887618660926819,0.5812262892723083,0.5773502588272095,0.5773502588272095,0.5773502588272095,3,por que no le ayo sentido a otra cosa,0.2704039216041565,-0.0069338418543338776,-0.02378668636083603,0.007790949195623398,3.725290298461914e-09,3.725290298461914e-09,3.725290298461914e-09,3.725290298461914e-09,1,una pelota muy costosa,0.972550630569458,-0.06921359896659851,0.01822364330291748,0.00719832070171833,2.4003908038139343e-05,1.862645149230957e-09,1.862645149230957e-09,1.862645149230957e-09,3
97,por que grita mucho y salta mucho,1.0,0.9999890923500061,0.9987183809280396,0.9977527856826782,0.7572393417358398,0.7071067690849304,0.7071067690849304,0.7071067690849304,3,es muy velludo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,por que es una pelota de plata y no rebota,0.9932894706726074,-0.02109653130173683,0.003006430808454752,-0.0019496530294418335,3.314577043056488e-05,-9.313225746154785e-10,-9.313225746154785e-10,-9.313225746154785e-10,1
98,tal vez por que es algo gritón y molesto,0.7219995260238647,0.493612676858902,-0.016584455966949463,0.0005567967891693115,0.0046781376004219055,2.7939677238464355e-09,2.7939677238464355e-09,2.7939677238464355e-09,3,porque para mi el pelo que tiene la pelota es como lo corajudo que es mi tío y por sus corajes se ha convertido en una pelota de pelos,0.6993625164031982,0.41906389594078064,0.41406020522117615,0.4113665223121643,0.40824830532073975,0.40824830532073975,0.40824830532073975,0.40824830532073975,1,tal vez sea por su color,0.9670541286468506,0.7645416259765625,0.7355877161026001,0.6332008838653564,0.5773555636405945,0.5773502588272095,0.5773502588272095,0.5773502588272095,2
